Ano;ID;RA;Fase;INDE 2022;Pedra 2022;Turma;Nome;Ano nasc;Idade no ano;Gênero;Ano ingresso;Instituição de ensino;Pedra 20;Pedra 21;Pedra 22;Pedra 23;INDE 22;INDE 23;Ranking Geral ;Ranking na Fase;Ranking Turma;Nº Av;Avaliador1;Recomendação Av1;Avaliador2;Recomendação Av2;Avaliador3;Recomendação Av3;Avaliador4;Recomendação Av4;Auto Avaliação;Engajamento;Psicossocial;Psicopedagógico;Rec Psicologia;Indicador de Aprendizagem;Matem;Portug;Inglês;Indicado;Atingiu PV;Ponto de Virada;Adequaça o ao Ní vel;Fase ideal;Defas;Destaque IEG;Destaque IDA;Destaque IPV;Destaque IPV;Escola;Ativo/ Inativo;Ativo/ Inativo
2023;1044;RA-978;ALFA;8,4;Topázio;ALFA R - G0/G1;Aluno-978;2016;7;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-3;;;;;;9,0;9,8;3,8;5,6;;8,6;8,7;8,5;;;;9,3;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1045;RA-979;ALFA;8,2;Topázio;ALFA S - G2/G3;Aluno-979;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;9,6;6,3;5,6;;6,0;6,0;6,0;;;;9,5;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1046;RA-980;ALFA;7,1;Ametista;ALFA S - G2/G3;Aluno-980;2015;8;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;;9,8;5,0;5,6;;6,3;6,5;6,0;;;;9,3;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1047;RA-808;ALFA;8,2;Topázio;ALFA S - G2/G3;Aluno-808;2014;9;Masculino;2022;Pública;;;Topázio;;8,4;;;;;2;Avaliador-13;;Avaliador-3;;;;;;10,0;10,0;2,5;7,5;;8,7;8,7;8,7;;;;9,8;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1048;RA-981;ALFA;7,5;Ametista;ALFA S - G2/G3;Aluno-981;2016;7;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;9,1;2,5;5,6;;5,8;5,7;5,8;;;;9,0;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1049;RA-982;ALFA;7,1;Ametista;ALFA S - G2/G3;Aluno-982;2016;7;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;;9,1;2,5;5,6;;8,6;8,7;8,5;;;;8,8;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1050;RA-983;ALFA;8,4;Topázio;ALFA S - G2/G3;Aluno-983;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;8,5;9,9;2,5;6,3;;8,8;8,8;8,8;;;;9,4;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1051;RA-984;ALFA;8,8;Topázio;ALFA S - G2/G3;Aluno-984;2015;8;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;8,0;9,8;7,5;6,9;;8,3;8,3;8,2;;;;9,8;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1052;RA-985;ALFA;7,6;Ametista;ALFA S - G2/G3;Aluno-985;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,0;9,3;2,5;5,6;;6,8;7,3;6,2;;;;8,5;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1053;RA-986;ALFA;8,0;Topázio;ALFA S - G2/G3;Aluno-986;2015;8;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;9,1;2,5;5,6;;8,3;8,3;8,3;;;;8,8;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1054;RA-987;ALFA;7,7;Ametista;ALFA S - G2/G3;Aluno-987;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;;9,8;6,3;6,9;;7,3;7,5;7,0;;;;9,8;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1055;RA-988;ALFA;8,0;Ametista;ALFA S - G2/G3;Aluno-988;2014;9;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;7,9;8,1;7,5;6,3;;8,5;8,5;8,5;;;;9,8;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1056;RA-989;ALFA;7,7;Ametista;ALFA S - G2/G3;Aluno-989;2014;9;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;8,1;2,5;7,5;;8,3;8,7;7,8;;;;10,0;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1057;RA-677;ALFA;8,5;Topázio;ALFA T - G2/G3;Aluno-677;2014;9;Feminino;2021;Pública;;Ametista;Topázio;;8,4;;;;;2;Avaliador-13;;Avaliador-3;;;;;;10,0;8,2;10,0;6,9;;8,7;9,0;8,3;;;;9,8;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1058;RA-990;ALFA;7,3;Ametista;ALFA T - G2/G3;Aluno-990;2014;9;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;;8,5;7,5;7,5;;7,8;8,3;7,2;;;;10,0;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1059;RA-991;ALFA;7,8;Ametista;ALFA T - G2/G3;Aluno-991;2014;9;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;10,0;9,1;3,1;6,9;;7,7;8,0;7,3;;;;9,6;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1060;RA-992;ALFA;7,3;Ametista;ALFA T - G2/G3;Aluno-992;2013;10;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;8,2;3,1;5,0;;8,0;8,2;7,8;;;;8,8;5,0;Fase 2 (5° e 6° ano);-2;;;;;;;
2023;1061;RA-703;ALFA;6,3;Agata;ALFA T - G2/G3;Aluno-703;2012;11;Masculino;2021;Pública;;Quartzo;Ágata;;6,1;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;8,4;3,1;6,9;;4,6;4,8;4,3;;;;6,2;5,0;Fase 2 (5° e 6° ano);-2;;;;;;;
2023;1062;RA-993;ALFA;8,8;Topázio;ALFA T - G2/G3;Aluno-993;2015;8;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;9,8;3,8;7,5;;8,6;8,5;8,7;;;;10,0;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1063;RA-674;ALFA;6,6;Agata;ALFA T - G2/G3;Aluno-674;2014;9;Masculino;2022;Pública;;;Ametista;;7,9;;;;;2;Avaliador-13;;Avaliador-3;;;;;;7,9;8,5;3,8;5,0;;5,2;5,3;5,0;;;;8,7;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1064;RA-994;ALFA;7,4;Ametista;ALFA T - G2/G3;Aluno-994;2015;8;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;9,4;3,8;5,6;;6,0;6,2;5,7;;;;7,3;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1065;RA-995;ALFA;6,5;Agata;ALFA T - G2/G3;Aluno-995;2012;11;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;7,9;3,8;6,3;;5,1;5,3;4,8;;;;7,2;5,0;Fase 2 (5° e 6° ano);-2;;;;;;;
2023;1066;RA-996;ALFA;8,2;Topázio;ALFA T - G2/G3;Aluno-996;2014;9;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;10,0;9,2;3,8;7,5;;8,6;8,7;8,5;;;;10,0;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1067;RA-997;ALFA;7,6;Ametista;ALFA T - G2/G3;Aluno-997;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;7,5;8,7;3,8;5,6;;7,1;7,2;7,0;;;;8,6;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1068;RA-998;ALFA;8,0;Ametista;ALFA U - G2/G3;Aluno-998;2012;11;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;9,3;3,8;7,5;;7,9;8,0;7,7;;;;9,8;5,0;Fase 2 (5° e 6° ano);-2;;;;;;;
2023;1069;RA-999;ALFA;8,0;Topázio;ALFA U - G2/G3;Aluno-999;2014;9;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,0;9,4;3,8;7,5;;8,3;8,3;8,3;;;;9,8;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1070;RA-750;ALFA;5,7;Quartzo;ALFA U - G2/G3;Aluno-750;2012;11;Masculino;2019;Pública;Ágata;Ágata;Ágata;;6,3;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,5;7,7;3,1;4,4;;3,4;3,3;3,5;;;;6,3;5,0;Fase 2 (5° e 6° ano);-2;;;;;;;
2023;1071;RA-770;ALFA;6,7;Agata;ALFA U - G2/G3;Aluno-770;2015;8;Masculino;2022;Pública;;;Topázio;;8,1;;;;;2;Avaliador-13;;Avaliador-3;;;;;;;8,3;3,8;6,9;;5,9;6,0;5,7;;;;8,9;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1072;RA-771;ALFA;7,1;Ametista;ALFA U - G2/G3;Aluno-771;2016;7;Feminino;2022;Pública;;;Ametista;;7,9;;;;;2;Avaliador-13;;Avaliador-3;;;;;;;8,8;3,1;6,3;;8,2;8,2;8,2;;;;8,6;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1073;RA-1000;ALFA;7,9;Ametista;ALFA U - G2/G3;Aluno-1000;2015;8;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;8,5;9,4;3,8;6,3;;7,0;7,0;7,0;;;;8,9;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1074;RA-830;ALFA;6,8;Agata;ALFA U - G2/G3;Aluno-830;2014;9;Feminino;2022;Pública;;;Ametista;;7,2;;;;;2;Avaliador-13;;Avaliador-3;;;;;;;8,9;3,1;6,3;;8,3;8,3;8,3;;;;9,5;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1075;RA-1001;ALFA;8,1;Topázio;ALFA U - G2/G3;Aluno-1001;2014;9;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,0;9,1;7,5;7,5;;7,8;8,3;7,3;;;;9,2;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1076;RA-1002;ALFA;7,9;Ametista;ALFA U - G2/G3;Aluno-1002;2014;9;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-13;;Avaliador-3;;;;;;9,0;9,7;7,5;6,3;;7,0;7,0;7,0;;;;8,9;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1077;RA-1003;ALFA;7,7;Ametista;ALFA V - G0/G1;Aluno-1003;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;9,0;8,5;7,5;7,5;;4,0;8,0;;;;;8,8;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1078;RA-835;ALFA;8,2;Topázio;ALFA V - G0/G1;Aluno-835;2015;8;Masculino;2022;Pública;;;Ametista;;7,3;;;;;2;Avaliador-11;;Avaliador-2;;;;;;8,0;8,5;7,5;6,9;;8,7;8,5;8,9;;;;7,8;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1079;RA-1004;ALFA;8,3;Topázio;ALFA V - G0/G1;Aluno-1004;2015;8;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;9,0;9,6;7,5;6,9;;7,9;6,5;9,2;;;;7,4;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1080;RA-1005;ALFA;8,4;Topázio;ALFA V - G0/G1;Aluno-1005;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;9,5;7,9;7,5;7,5;;8,8;8,4;9,2;;;;8,2;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1081;RA-1006;ALFA;8,6;Topázio;ALFA V - G0/G1;Aluno-1006;2015;8;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;9,0;9,3;7,5;7,5;;8,7;8,7;8,6;;;;8,0;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1082;RA-705;ALFA;7,0;Agata;ALFA V - G0/G1;Aluno-705;2013;10;Masculino;2022;Pública;;;Ágata;;6,6;;;;;2;Avaliador-11;;Avaliador-2;;;;;;;8,3;6,9;7,5;;8,8;8,9;8,6;;;;8,2;5,0;Fase 2 (5° e 6° ano);-2;;;;;;;
2023;1083;RA-1007;ALFA;8,1;Topázio;ALFA V - G0/G1;Aluno-1007;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;9,0;7,4;7,5;7,5;;8,3;8,1;8,5;;;;7,7;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1084;RA-1008;ALFA;8,1;Topázio;ALFA V - G0/G1;Aluno-1008;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;9,0;8,6;7,5;5,9;;8,4;7,5;9,2;;;;7,5;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1085;RA-729;ALFA;7,3;Ametista;ALFA V - G0/G1;Aluno-729;2014;9;Feminino;2022;Pública;;;Topázio;;8,2;;;;;2;Avaliador-11;;Avaliador-2;;;;;;8,0;9,1;3,8;6,6;;8,6;8,2;8,9;;;;7,0;5,0;Fase 1 (3° e 4° ano);-1;;;;;;;
2023;1086;RA-1009;ALFA;7,2;Ametista;ALFA Y - G0/G1;Aluno-1009;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;;9,0;3,8;7,5;;8,8;8,3;9,2;;;;7,8;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1087;RA-1010;ALFA;8,7;Topázio;ALFA Y - G0/G1;Aluno-1010;2015;8;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;9,5;10,0;3,8;7,8;;9,4;9,0;9,8;;;;8,6;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1088;RA-1011;ALFA;7,3;Ametista;ALFA Y - G0/G1;Aluno-1011;2016;7;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;9,5;8,6;3,8;7,2;;5,2;5,5;4,8;;;;7,7;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1089;RA-1012;ALFA;8,0;Ametista;ALFA Y - G0/G1;Aluno-1012;2015;8;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;10,0;9,9;3,8;7,2;;6,6;7,0;6,2;;;;7,8;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1090;RA-1013;ALFA;7,6;Ametista;ALFA Y - G0/G1;Aluno-1013;2016;7;Masculino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;9,0;9,6;4,4;5,6;;8,3;7,0;9,5;;;;5,8;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1091;RA-1014;ALFA;8,3;Topázio;ALFA Y - G0/G1;Aluno-1014;2016;7;Feminino;2023;Pública;;;;;;;;;;2;Avaliador-11;;Avaliador-2;;;;;;9,0;9,7;3,8;7,5;;8,2;7,7;8,7;;;;8,3;10;ALFA (1° e 2° ano);0;;;;;;;
2023;1092;RA-1015;FASE 1;7,5;Ametista;1A;Aluno-1015;2013;10;Feminino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;10,0;9,3;6,3;7,3;;6,3;5,0;7,6;;;;7,8;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1093;RA-734;FASE 1;7,3;Ametista;1A;Aluno-734;2012;11;Feminino;2022;Pública;;;Ágata;;7,0;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;8,5;8,0;7,5;7,3;;6,9;6,8;7,0;;;;7,4;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1094;RA-687;FASE 1;7,6;Ametista;1A;Aluno-687;2013;10;Masculino;2022;Pública;;;Ametista;;7,7;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;8,0;9,0;7,5;7,5;;6,9;6,7;7,0;;;;8,2;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1095;RA-1016;FASE 1;7,8;Ametista;1A;Aluno-1016;2013;10;Feminino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;10,0;9,5;7,5;7,3;;6,7;5,8;7,5;;;;7,7;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1096;RA-1017;FASE 1;6,5;Agata;1A;Aluno-1017;2012;11;Masculino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;;8,0;5,0;7,5;;7,7;7,0;8,3;;;;8,1;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1097;RA-688;FASE 1;8,0;Topázio;1A;Aluno-688;2013;10;Masculino;2022;Pública;;;Ametista;;7,8;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;8,5;9,3;7,5;7,5;;8,6;8,2;9,0;;;;8,1;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1098;RA-1018;FASE 1;6,8;Agata;1A;Aluno-1018;2014;9;Masculino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;;8,5;5,0;7,5;;6,3;5,8;6,8;;;;8,1;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1099;RA-696;FASE 1;7,2;Ametista;1A;Aluno-696;2014;9;Feminino;2021;Pública;;Ametista;Ametista;;7,4;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;;9,4;5,0;7,5;;6,7;5,2;8,2;;;;8,5;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1100;RA-1019;FASE 1;7,2;Ametista;1A;Aluno-1019;2015;8;Feminino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;7,5;9,1;5,0;6,9;;4,3;0,5;8,0;;;;7,8;10;ALFA (1° e 2° ano);1;;;;;;;
2023;1101;RA-514;FASE 1;5,8;Quartzo;1A;Aluno-514;2013;10;Feminino;2022;Pública;;;Ametista;;7,0;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;7,9;7,5;2,5;5,0;;5,5;4,2;6,8;;;;5,9;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1102;RA-1020;FASE 1;7,6;Ametista;1A;Aluno-1020;2014;9;Feminino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;10,0;9,1;2,5;7,2;;6,1;4,3;7,8;;;;8,1;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1103;RA-1021;FASE 1;7,0;Agata;1A;Aluno-1021;2014;9;Masculino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;8,0;9,2;3,8;7,2;;3,3;2,5;4,0;;;;7,9;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1104;RA-1022;FASE 1;7,2;Ametista;1A;Aluno-1022;2014;9;Masculino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;8,5;8,5;3,8;7,2;;4,7;4,7;4,7;;;;7,9;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1105;RA-1023;FASE 1;9,1;Topázio;1A;Aluno-1023;2014;9;Feminino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;10,0;10,0;6,3;8,8;;9,1;8,5;9,7;;;;9,1;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1106;RA-699;FASE 1;6,4;Agata;1A;Aluno-699;2013;10;Masculino;2022;Pública;;;Ágata;;6,7;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;8,5;8,3;3,8;5,8;;6,0;5,7;6,2;;;;6,2;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1107;RA-480;FASE 1;8,2;Topázio;1B;Aluno-480;2012;11;Feminino;2021;Pública;;Ametista;Ametista;;7,5;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;10,0;9,7;7,5;8,0;;7,9;7,2;8,5;;;;8,3;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1108;RA-678;FASE 1;7,6;Ametista;1B;Aluno-678;2013;10;Masculino;2022;Pública;;;Ametista;;8,0;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;8,0;8,8;6,3;7,7;;7,3;6,8;7,7;;;;8,3;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1109;RA-1024;FASE 1;7,8;Ametista;1B;Aluno-1024;2013;10;Feminino;2023;Pública;;;;;;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;;10,0;6,3;9,2;;9,8;10,0;9,5;;;;9,0;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1110;RA-502;FASE 1;8,7;Topázio;1B;Aluno-502;2014;9;Feminino;2021;Privada - Programa de Apadrinhamento;;Topázio;Topázio;;8,3;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;8,5;9,8;7,5;8,0;;8,0;6,7;9,3;;;;9,0;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1111;RA-1025;FASE 1;8,2;Topázio;1B;Aluno-1025;2014;9;Masculino;2023;Pública;;;;;;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;8,5;8,9;7,5;7,7;;7,5;7,5;7,5;;;;7,8;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1112;RA-680;FASE 1;6,6;Agata;1B;Aluno-680;2012;11;Feminino;2019;Pública;Ametista;Ametista;Ametista;;7,5;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;;9,1;7,5;6,9;;6,4;5,2;7,5;;;;7,8;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1113;RA-1026;FASE 1;6,5;Agata;1B;Aluno-1026;2009;14;Feminino;2023;Pública;;;;;;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;8,5;9,8;7,5;6,4;;3,2;2,3;4,0;;;;7,1;2,5;Fase 4 (9° ano);-3;;;;;;;
2023;1114;RA-698;FASE 1;7,6;Ametista;1B;Aluno-698;2014;9;Masculino;2021;Pública;;Ametista;Ametista;;7,4;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;8,5;9,9;2,5;7,2;;5,7;4,3;7,0;;;;8,1;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1115;RA-533;FASE 1;7,4;Ametista;1B;Aluno-533;2012;11;Masculino;2022;Pública;;;Ágata;;7,0;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;9,0;9,3;7,5;7,5;;5,8;4,8;6,7;;;;7,6;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1116;RA-504;FASE 1;8,3;Topázio;1B;Aluno-504;2014;9;Feminino;2021;Pública;;Topázio;Topázio;;8,1;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;8,0;8,3;7,5;7,5;;7,9;6,5;9,2;;;;8,8;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1117;RA-1027;FASE 1;7,7;Ametista;1B;Aluno-1027;2013;10;Feminino;2023;Pública;;;;;;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;9,5;9,7;7,5;7,5;;6,0;4,2;7,7;;;;8,3;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1118;RA-529;FASE 1;7,3;Ametista;1B;Aluno-529;2010;13;Masculino;2020;Pública;Ágata;Ametista;Ágata;;6,5;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;8,0;9,6;7,5;5,8;;6,8;4,8;8,7;;;;6,9;5,0;Fase 3 (7° e 8° ano);-2;;;;;;;
2023;1119;RA-1028;FASE 1;6,4;Agata;1B;Aluno-1028;2012;11;Masculino;2023;Pública;;;;;;;;;;3;Avaliador-15;;Avaliador-4;;Avaliador-3;;;;;9,2;7,5;7,3;;5,0;5,0;5,0;;;;7,9;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1120;RA-686;FASE 1;8,0;Ametista;1C;Aluno-686;2013;10;Feminino;2022;Pública;;;Ametista;;7,7;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;8,5;9,0;7,5;7,5;;8,0;7,3;8,7;;;;8,6;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1121;RA-1029;FASE 1;7,1;Ametista;1C;Aluno-1029;2014;9;Feminino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;10,0;6,3;3,8;7,5;;5,4;3,5;7,2;;;;8,0;10;Fase 1 (3° e 4° ano);0;;;;;;;
2023;1122;RA-1030;FASE 1;7,4;Ametista;1C;Aluno-1030;2012;11;Masculino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;8,5;9,7;3,8;6,9;;6,9;6,2;7,5;;;;8,4;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1123;RA-522;FASE 1;7,9;Ametista;1C;Aluno-522;2013;10;Masculino;2021;Pública;;Topázio;Topázio;;8,3;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;7,5;9,2;7,5;7,1;;8,3;8,3;8,2;;;;8,5;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1124;RA-501;FASE 1;8,1;Topázio;1C;Aluno-501;2013;10;Masculino;2021;Pública;;Topázio;Ametista;;7,8;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;7,0;8,4;7,5;8,5;;8,9;9,2;8,5;;;;9,4;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1125;RA-692;FASE 1;6,6;Agata;1C;Aluno-692;2013;10;Feminino;2021;Privada;;Ametista;Ametista;;7,6;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;7,4;7,7;7,5;6,7;;4,6;2,8;6,3;;;;7,4;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1126;RA-527;FASE 1;7,6;Ametista;1C;Aluno-527;2013;10;Feminino;2022;Pública;;;Ametista;;8,0;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;9,0;9,1;7,5;7,5;;6,5;5,7;7,2;;;;7,8;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
2023;1127;RA-1031;FASE 1;7,1;Ametista;1D;Aluno-1031;2013;10;Masculino;2023;Pública;;;;;;;;;;3;Avaliador-19;;Avaliador-4;;Avaliador-3;;;;8,0;8,8;7,5;6,7;;5,9;4,8;7,0;;;;7,0;5,0;Fase 2 (5° e 6° ano);-1;;;;;;;
